Trial 3:3back,Trial 5:3back
37.815,34.141
38.065,34.094
38.289,34.049
38.486,34.007
38.658,33.969
38.803,33.933
38.924,33.9
39.02,33.869
39.093,33.84
39.146,33.812
39.177,33.785
39.191,33.756
39.188,33.726
39.173,33.692
39.147,33.656
39.112,33.618
39.071,33.579
39.024,33.539
38.973,33.499
38.918,33.46
38.861,33.422
38.8,33.386
38.736,33.35
38.669,33.316
38.599,33.282
38.528,33.251
38.456,33.221
38.383,33.191
38.309,33.162
38.236,33.135
38.162,33.108
38.087,33.083
38.012,33.059
37.937,33.035
37.86,33.012
37.784,32.988
37.707,32.963
37.628,32.937
37.547,32.908
37.463,32.878
37.378,32.848
37.291,32.816
37.203,32.784
37.115,32.752
37.027,32.721
36.94,32.69
36.856,32.661
36.775,32.632
36.699,32.604
36.629,32.577
36.565,32.55
36.508,32.522
36.458,32.494
36.414,32.464
36.378,32.432
36.348,32.4
36.325,32.368
36.306,32.336
36.293,32.305
36.283,32.276
36.275,32.251
36.269,32.23
36.266,32.213
36.263,32.2
36.261,32.194
36.26,32.195
36.257,32.203
36.251,32.221
36.243,32.249
36.233,32.29
36.22,32.344
36.204,32.414
36.185,32.499
36.164,32.6
36.141,32.716
36.117,32.847
36.091,32.993
36.062,33.152
36.03,33.324
35.995,33.506
35.957,33.697
35.915,33.897
35.87,34.103
35.822,34.312
35.772,34.523
35.72,34.734
35.666,34.943
35.61,35.147
35.553,35.346
35.493,35.537
35.433,35.719
35.37,35.891
35.305,36.052
35.238,36.202
35.169,36.339
35.099,36.463
35.029,36.573
34.959,36.668
34.889,36.749
34.82,36.815
34.75,36.866
34.681,36.905
34.612,36.93
34.542,36.945
34.472,36.952
34.401,36.951
34.329,36.945
34.257,36.935
34.186,36.921
34.115,36.904
34.047,36.885
33.982,36.863
33.919,36.839
33.859,36.813
33.803,36.789
33.749,36.765
33.698,36.745
33.649,36.727
33.603,36.711
33.56,36.694
33.52,36.677
33.482,36.658
33.447,36.638
33.414,36.614
33.382,36.587
33.351,36.555
33.32,36.52
33.289,36.48
33.259,36.436
33.23,36.39
33.202,36.341
33.177,36.291
33.154,36.24
33.133,36.189
33.112,36.138
33.093,36.086
33.074,36.035
33.055,35.985
33.035,35.935
33.016,35.887
32.995,35.839
32.973,35.792
32.949,35.746
32.926,35.703
32.901,35.662
32.877,35.624
32.851,35.591
32.824,35.562
32.797,35.537
32.768,35.517
32.739,35.502
32.709,35.49
32.678,35.48
32.645,35.473
32.612,35.466
32.579,35.459
32.545,35.451
32.512,35.442
32.478,35.431
32.444,35.418
32.411,35.403
32.38,35.387
32.35,35.37
32.322,35.352
32.297,35.331
32.273,35.307
32.252,35.28
32.234,35.25
32.219,35.218
32.208,35.184
32.2,35.148
32.198,35.113
32.203,35.077
32.217,35.041
32.243,35.006
32.283,34.971
32.342,34.936
32.421,34.902
32.524,34.869
32.653,34.835
32.811,34.8
33,34.764
33.218,34.725
33.464,34.683
33.738,34.64
34.038,34.594
34.362,34.545
34.707,34.493
35.069,34.438
35.444,34.381
35.829,34.32
36.218,34.258
36.608,34.195
36.994,34.134
37.371,34.075
37.736,34.021
38.086,33.972
38.417,33.927
38.728,33.887
39.015,33.851
39.277,33.82
39.513,33.791
39.723,33.763
39.906,33.735
40.063,33.708
40.193,33.681
40.299,33.654
40.38,33.626
40.44,33.599
40.478,33.571
40.497,33.544
40.5,33.517
40.487,33.49
40.462,33.463
40.424,33.435
40.377,33.405
40.321,33.373
40.259,33.338
40.191,33.301
40.118,33.261
40.041,33.22
39.961,33.178
39.88,33.137
39.797,33.097
39.715,33.057
39.634,33.017
39.554,32.979
39.476,32.943
39.4,32.909
39.325,32.877
39.248,32.848
39.169,32.821
39.088,32.798
39.005,32.778
38.918,32.76
38.826,32.746
38.728,32.733
38.627,32.723
38.521,32.713
38.412,32.703
38.302,32.691
38.192,32.678
38.085,32.662
37.979,32.642
37.876,32.62
37.773,32.595
37.669,32.567
37.564,32.537
37.462,32.505
37.364,32.471
37.271,32.435
37.186,32.399
37.109,32.364
37.044,32.33
36.991,32.299
36.952,32.272
36.926,32.251
36.912,32.238
36.91,32.236
36.916,32.246
36.93,32.27
36.949,32.31
36.97,32.368
36.991,32.445
37.011,32.538
37.028,32.65
37.04,32.778
37.045,32.922
37.045,33.079
37.038,33.248
37.024,33.427
37.005,33.613
36.98,33.803
36.949,33.995
36.913,34.186
36.873,34.372
36.829,34.553
36.781,34.724
36.73,34.884
36.675,35.031
36.617,35.164
36.557,35.284
36.495,35.391
36.431,35.487
36.365,35.572
36.297,35.647
36.228,35.714
36.157,35.772
36.087,35.822
36.017,35.865
35.947,35.9
35.877,35.927
35.805,35.945
35.732,35.956
35.658,35.959
35.581,35.956
35.504,35.949
35.426,35.939
35.348,35.933
35.27,35.932
35.193,35.932
35.117,35.93
35.043,35.924
34.971,35.91
34.902,35.888
34.836,35.859
34.772,35.823
34.71,35.781
34.65,35.734
34.591,35.685
34.534,35.637
34.478,35.591
34.424,35.549
34.371,35.512
34.32,35.48
34.269,35.453
34.22,35.431
34.171,35.41
34.124,35.391
34.078,35.371
34.033,35.349
33.988,35.323
33.945,35.291
33.901,35.254
33.859,35.21
33.817,35.162
33.776,35.109
33.736,35.056
33.696,35.004
33.656,34.955
33.618,34.911
33.582,34.873
33.547,34.84
33.513,34.813
33.48,34.791
33.447,34.775
33.415,34.762
33.384,34.752
33.352,34.744
33.32,34.739
33.288,34.735
33.256,34.732
33.224,34.73
33.192,34.727
33.162,34.724
33.133,34.72
33.104,34.714
33.076,34.705
33.048,34.694
33.02,34.68
32.992,34.663
32.965,34.645
32.937,34.625
32.908,34.606
32.877,34.586
32.845,34.567
32.812,34.55
32.778,34.533
32.745,34.518
32.711,34.502
32.678,34.488
32.645,34.473
32.612,34.459
32.578,34.444
32.544,34.428
32.508,34.411
32.47,34.392
32.429,34.371
32.386,34.347
32.343,34.321
32.301,34.292
32.262,34.259
32.228,34.222
32.201,34.182
32.183,34.138
32.177,34.09
32.189,34.041
32.22,33.992
32.274,33.943
32.354,33.896
32.463,33.851
32.602,33.808
32.772,33.767
32.976,33.729
33.21,33.693
33.476,33.659
33.77,33.627
34.091,33.596
34.436,33.567
34.801,33.538
35.183,33.51
35.575,33.482
35.975,33.454
36.378,33.425
36.779,33.395
37.174,33.365
37.558,33.333
37.928,33.301
38.279,33.268
38.609,33.234
38.915,33.2
39.196,33.166
39.45,33.131
39.676,33.096
39.876,33.061
40.048,33.028
40.193,32.996
40.312,32.965
40.406,32.936
40.476,32.907
40.523,32.88
40.549,32.854
40.556,32.829
40.545,32.804
40.52,32.78
40.482,32.759
40.433,32.739
40.374,32.72
40.306,32.702
40.23,32.686
40.15,32.672
40.066,32.658
39.98,32.645
39.892,32.632
39.803,32.618
39.713,32.601
39.623,32.582
39.535,32.559
39.449,32.533
39.365,32.504
39.283,32.474
39.204,32.442
39.127,32.411
39.052,32.38
38.977,32.352
38.902,32.326
38.826,32.302
38.748,32.28
38.667,32.258
38.583,32.237
38.495,32.215
38.403,32.192
38.309,32.169
38.213,32.144
38.116,32.117
38.019,32.09
37.923,32.064
37.83,32.039
37.739,32.016
37.652,31.997
37.569,31.983
37.491,31.976
37.42,31.978
37.356,31.989
37.299,32.011
37.249,32.045
37.206,32.092
37.17,32.154
37.14,32.231
37.116,32.323
37.097,32.43
37.082,32.551
37.07,32.686
37.06,32.831
37.052,32.986
37.044,33.146
37.036,33.31
37.027,33.477
37.016,33.645
37.002,33.813
36.986,33.98
36.966,34.145
36.943,34.305
36.917,34.459
36.887,34.608
36.855,34.749
36.82,34.883
36.782,35.007
36.739,35.122
36.693,35.226
36.643,35.319
36.59,35.403
36.533,35.477
36.473,35.541
36.41,35.597
36.343,35.645
36.274,35.685
36.203,35.716
36.132,35.739
36.06,35.753
35.988,35.759
35.916,35.76
35.844,35.755
35.773,35.746
35.703,35.734
35.633,35.72
35.563,35.704
35.493,35.687
35.423,35.669
35.352,35.652
35.281,35.635
35.209,35.62
35.138,35.606
35.068,35.594
34.999,35.586
34.932,35.58
34.866,35.577
34.802,35.576
34.74,35.576
34.678,35.576
34.618,35.576
34.557,35.574
34.496,35.57
34.434,35.563
34.372,35.552
34.31,35.536
34.249,35.517
34.188,35.495
34.128,35.47
34.068,35.443
34.009,35.413
33.951,35.381
33.896,35.347
33.841,35.31
33.788,35.273
33.736,35.237
33.685,35.201
33.636,35.168
33.589,35.137
33.544,35.11
33.5,35.086
33.456,35.066
33.413,35.049
33.372,35.035
33.331,35.024
33.292,35.015
33.253,35.006
33.213,34.998
33.174,34.991
33.135,34.984
33.098,34.978
33.061,34.972
33.025,34.969
32.99,34.966
32.955,34.965
32.921,34.964
32.887,34.963
32.855,34.961
32.823,34.958
32.792,34.952
32.761,34.945
32.73,34.936
32.699,34.924
32.668,34.91
32.637,34.894
32.604,34.875
32.569,34.855
32.533,34.831
32.495,34.805
32.457,34.775
32.419,34.743
32.381,34.708
32.343,34.672
32.306,34.634
32.269,34.597
32.233,34.56
32.2,34.523
32.169,34.488
32.142,34.453
32.12,34.418
32.103,34.382
32.094,34.347
32.095,34.311
32.107,34.276
32.132,34.242
32.175,34.209
32.236,34.177
32.319,34.147
32.425,34.119
32.559,34.093
32.72,34.066
32.911,34.04
33.132,34.013
33.383,33.986
33.663,33.96
33.97,33.933
34.301,33.905
34.652,33.877
35.017,33.849
35.393,33.822
35.774,33.796
36.155,33.769
36.533,33.742
36.902,33.715
37.259,33.686
37.599,33.656
37.918,33.625
38.212,33.594
38.48,33.564
38.719,33.534
38.93,33.506
39.113,33.48
39.268,33.456
39.396,33.433
39.498,33.413
39.575,33.394
39.628,33.377
39.659,33.361
39.671,33.346
39.666,33.331
39.645,33.316
39.61,33.303
39.564,33.289
39.508,33.276
39.445,33.262
39.375,33.249
39.3,33.236
39.221,33.223
39.141,33.209
39.059,33.194
38.976,33.178
38.891,33.16
38.805,33.14
38.719,33.117
38.633,33.092
38.548,33.064
38.463,33.036
38.378,33.008
38.293,32.981
38.206,32.956
38.117,32.934
38.026,32.914
37.931,32.897
37.834,32.881
37.735,32.866
37.634,32.851
37.531,32.838
37.428,32.825
37.327,32.812
37.228,32.8
37.132,32.788
37.04,32.773
36.951,32.757
36.866,32.74
36.786,32.723
36.712,32.708
36.643,32.694
36.58,32.683
36.523,32.675
36.471,32.671
36.423,32.673
36.381,32.68
36.343,32.695
36.311,32.718
36.283,32.753
36.26,32.799
36.241,32.857
36.225,32.928
36.211,33.011
36.198,33.106
36.185,33.212
36.172,33.329
36.158,33.456
36.144,33.592
36.129,33.736
36.113,33.887
36.095,34.044
36.077,34.206
36.056,34.371
36.033,34.537
36.008,34.702
35.981,34.864
35.952,35.019
35.921,35.165
35.89,35.301
35.857,35.426
35.823,35.539
35.788,35.641
35.752,35.733
35.715,35.815
35.676,35.887
35.634,35.949
35.59,36.001
35.543,36.044
35.493,36.077
35.44,36.101
35.384,36.116
35.324,36.125
35.261,36.127
35.196,36.125
35.129,36.119
35.061,36.111
34.991,36.101
34.921,36.09
34.851,36.078
34.781,36.066
34.712,36.053
34.642,36.039
34.573,36.025
34.504,36.011
34.436,35.996
34.37,35.981
34.306,35.964
34.245,35.947
34.187,35.929
34.13,35.91
34.074,35.891
34.019,35.87
33.965,35.847
33.911,35.824
33.856,35.8
33.801,35.775
33.744,35.75
33.686,35.724
33.627,35.699
33.568,35.674
33.509,35.65
33.448,35.627
33.388,35.604
33.328,35.582
33.269,35.56
33.212,35.539
33.156,35.518
33.104,35.498
33.054,35.477
33.006,35.455
32.962,35.433
32.92,35.41
32.88,35.387
32.843,35.365
32.808,35.342
32.775,35.32
32.743,35.3
32.713,35.283
32.685,35.269
32.659,35.258
32.634,35.251
32.611,35.247
32.588,35.246
32.566,35.246
32.544,35.247
32.523,35.249
32.502,35.252
32.48,35.256
32.459,35.259
32.437,35.263
32.414,35.267
32.39,35.269
32.366,35.27
32.341,35.268
32.316,35.264
32.29,35.257
32.264,35.246
32.238,35.231
32.212,35.213
32.188,35.192
32.163,35.17
32.139,35.145
32.114,35.12
32.087,35.092
32.058,35.064
32.028,35.034
31.997,35.003
31.966,34.971
31.937,34.937
31.912,34.903
31.894,34.869
31.885,34.835
31.889,34.803
31.909,34.771
31.946,34.741
32.003,34.712
32.083,34.685
32.188,34.657
32.32,34.629
32.481,34.6
32.669,34.569
32.886,34.537
33.13,34.505
33.403,34.472
33.703,34.439
34.028,34.407
34.374,34.375
34.738,34.345
35.116,34.317
35.504,34.29
35.896,34.263
36.288,34.236
36.674,34.208
37.049,34.179
37.41,34.15
37.753,34.121
38.076,34.092
38.377,34.063
38.655,34.034
38.91,34.005
39.14,33.976
39.343,33.947
39.519,33.917
39.669,33.887
39.792,33.857
39.891,33.827
39.968,33.796
40.024,33.766
40.063,33.737
40.084,33.71
40.092,33.685
40.087,33.66
40.07,33.638
40.044,33.617
40.011,33.596
39.974,33.576
39.934,33.555
39.894,33.533
39.853,33.511
39.813,33.49
39.773,33.469
39.733,33.449
39.694,33.431
39.655,33.414
39.617,33.398
39.581,33.383
39.545,33.367
39.509,33.351
39.473,33.334
39.435,33.315
39.393,33.295
39.347,33.275
39.293,33.253
39.231,33.23
39.159,33.207
39.076,33.183
38.985,33.162
38.884,33.142
38.777,33.123
38.665,33.106
38.551,33.089
38.436,33.073
38.322,33.055
38.212,33.036
38.107,33.016
38.009,32.994
37.919,32.971
37.841,32.948
37.774,32.925
37.719,32.902
37.678,32.881
37.648,32.862
37.629,32.844
37.62,32.826
37.62,32.81
37.625,32.794
37.634,32.78
37.645,32.767
37.657,32.756
37.669,32.748
37.678,32.741
37.685,32.738
37.69,32.739
37.69,32.745
37.686,32.757
37.676,32.778
37.66,32.807
37.637,32.848
37.607,32.9
37.571,32.964
37.53,33.042
37.485,33.133
37.437,33.239
37.386,33.36
37.334,33.495
37.279,33.644
37.222,33.805
37.164,33.975
37.103,34.154
37.04,34.337
36.974,34.522
36.906,34.706
36.833,34.886
36.756,35.06
36.674,35.226
36.588,35.382
36.497,35.527
36.401,35.661
36.3,35.784
36.193,35.895
36.08,35.995
35.963,36.082
35.842,36.157
35.72,36.219
35.597,36.271
35.475,36.314
35.353,36.348
35.233,36.376
35.116,36.398
35.001,36.414
34.89,36.425
34.785,36.432
34.687,36.435
34.595,36.435
34.507,36.432
34.424,36.428
34.344,36.422
34.267,36.415
34.19,36.408
34.114,36.401
34.038,36.392
33.963,36.383
33.887,36.37
33.811,36.356
33.734,36.338
33.657,36.318
33.579,36.296
33.501,36.273
33.422,36.251
33.343,36.229
33.264,36.208
33.183,36.187
33.102,36.167
33.021,36.147
32.943,36.126
32.868,36.105
32.798,36.083
32.737,36.059
32.686,36.035
32.645,36.01
32.614,35.986
32.593,35.962
32.581,35.937
32.572,35.911
32.563,35.885
32.547,35.858
32.52,35.83
32.481,35.803
32.435,35.776
32.385,35.75
32.332,35.727
32.28,35.708
32.23,35.693
32.181,35.683
32.134,35.677
32.089,35.675
32.047,35.676
32.006,35.678
31.967,35.68
31.931,35.683
31.896,35.687
31.861,35.69
31.825,35.694
31.788,35.698
31.75,35.7
31.711,35.701
31.669,35.699
31.623,35.695
31.573,35.688
31.52,35.679
31.463,35.668
31.405,35.653
31.347,35.635
31.292,35.615
31.242,35.595
31.198,35.574
31.164,35.553
31.143,35.533
31.135,35.514
31.144,35.494
31.171,35.473
31.218,35.451
31.286,35.427
31.38,35.402
31.5,35.375
31.648,35.347
31.826,35.319
32.035,35.292
32.275,35.265
32.546,35.239
32.847,35.214
33.175,35.189
33.527,35.164
33.9,35.139
34.291,35.113
34.693,35.088
35.101,35.063
35.511,35.039
35.916,35.014
36.311,34.99
36.691,34.966
37.051,34.943
37.39,34.919
37.704,34.895
37.993,34.869
38.256,34.843
38.491,34.816
38.698,34.789
38.877,34.762
39.026,34.735
39.145,34.708
39.236,34.682
39.303,34.656
39.348,34.631
39.377,34.604
39.391,34.577
39.393,34.55
39.385,34.524
39.371,34.499
39.351,34.476
39.328,34.455
39.304,34.436
39.278,34.419
39.251,34.403
39.224,34.389
39.196,34.374
39.167,34.36
39.134,34.344
39.098,34.327
39.059,34.307
39.014,34.286
38.965,34.269
38.912,34.259
38.854,34.256
38.793,34.262
38.729,34.271
38.661,34.281
38.59,34.29
38.517,34.294
38.439,34.293
38.358,34.285
38.272,34.27
38.183,34.248
38.091,34.218
37.998,34.182
37.904,34.141
37.81,34.095
37.717,34.047
37.624,33.998
37.532,33.949
37.441,33.901
37.352,33.856
37.265,33.813
37.179,33.775
37.098,33.74
37.021,33.709
36.951,33.682
36.888,33.658
36.832,33.637
36.784,33.618
36.744,33.603
36.71,33.59
36.681,33.582
36.656,33.578
36.633,33.578
36.611,33.586
36.589,33.601
36.566,33.626
36.544,33.661
36.522,33.708
36.5,33.77
36.477,33.846
36.451,33.937
36.422,34.043
36.389,34.163
36.353,34.295
36.314,34.439
36.273,34.592
36.231,34.751
36.186,34.915
36.138,35.081
36.09,35.248
36.04,35.415
35.989,35.578
35.938,35.737
35.885,35.89
35.832,36.037
35.777,36.175
35.72,36.303
35.661,36.421
35.6,36.527
35.537,36.621
35.47,36.703
35.4,36.775
35.327,36.837
35.252,36.891
35.177,36.936
35.102,36.974
35.028,37.004
34.955,37.028
34.883,37.046
34.812,37.059
34.742,37.066
34.671,37.069
34.6,37.068
34.528,37.066
34.455,37.062
34.382,37.058
34.309,37.055
34.238,37.051
34.17,37.048
34.105,37.046
34.044,37.046
33.988,37.046
33.936,37.048
33.888,37.051
33.844,37.054
33.801,37.055
33.759,37.055
33.717,37.052
33.675,37.046
33.631,37.037
33.586,37.024
33.538,37.009
33.489,36.992
33.438,36.973
33.387,36.952
33.337,36.928
33.287,36.903
33.239,36.876
33.194,36.849
33.151,36.821
33.111,36.793
33.072,36.766
33.032,36.74
32.992,36.716
32.948,36.695
32.902,36.677
32.854,36.66
32.803,36.645
32.752,36.63
32.701,36.616
32.649,36.602
32.599,36.588
32.551,36.574
32.506,36.56
32.464,36.548
32.424,36.536
32.385,36.525
32.348,36.515
32.31,36.507
32.271,36.501
32.231,36.497
32.189,36.496
32.145,36.498
32.1,36.501
32.055,36.505
32.01,36.509
31.966,36.512
31.923,36.513
31.884,36.512
31.851,36.507
31.825,36.497
31.808,36.481
31.803,36.461
31.811,36.438
31.834,36.413
31.876,36.387
31.937,36.361
32.022,36.335
32.13,36.31
32.263,36.285
32.422,36.26
32.609,36.235
32.823,36.208
33.066,36.181
33.335,36.153
33.63,36.124
33.946,36.094
34.28,36.064
34.629,36.033
34.986,36.001
35.347,35.969
35.707,35.935
36.062,35.901
36.409,35.865
36.745,35.827
37.065,35.788
37.368,35.747
37.651,35.707
37.913,35.667
38.152,35.628
38.367,35.59
38.558,35.555
38.725,35.523
38.868,35.492
38.988,35.464
39.088,35.438
39.168,35.414
39.232,35.392
39.281,35.371
39.318,35.351
39.341,35.331
39.353,35.308
39.352,35.283
39.342,35.255
39.324,35.222
39.3,35.187
39.271,35.149
39.239,35.11
39.203,35.073
39.165,35.037
39.123,35.005
39.078,34.976
39.031,34.951
38.981,34.929
38.929,34.912
38.876,34.896
38.822,34.882
38.767,34.868
38.71,34.853
38.651,34.837
38.591,34.821
38.527,34.804
38.46,34.787
38.388,34.769
38.31,34.751
38.228,34.731
38.14,34.71
38.049,34.687
37.956,34.661
37.863,34.633
37.769,34.602
37.677,34.57
37.585,34.539
37.494,34.509
37.405,34.48
37.317,34.454
37.232,34.431
37.151,34.412
37.073,34.396
37,34.383
36.932,34.372
36.871,34.362
36.817,34.353
36.771,34.343
36.732,34.335
36.699,34.326
36.67,34.317
36.645,34.307
36.622,34.297
36.6,34.285
36.58,34.272
36.561,34.256
36.544,34.237
36.526,34.216
36.51,34.193
36.493,34.168
36.476,34.144
36.459,34.12
36.44,34.099
36.42,34.083
36.397,34.073
36.37,34.071
36.34,34.079
36.307,34.099
36.272,34.132
36.236,34.181
36.198,34.247
36.158,34.332
36.117,34.437
36.074,34.561
36.029,34.706
35.984,34.869
35.937,35.048
35.888,35.24
35.837,35.439
35.785,35.644
35.731,35.849
35.676,36.053
35.621,36.253
35.565,36.446
35.51,36.632
35.454,36.81
35.397,36.978
35.338,37.136
35.278,37.283
35.215,37.419
35.151,37.543
35.084,37.657
35.015,37.761
34.944,37.854
34.873,37.938
34.804,38.012
34.736,38.079
34.671,38.137
34.61,38.187
34.551,38.228
34.495,38.26
34.441,38.282
34.387,38.297
34.334,38.304
34.281,38.306
34.226,38.304
34.171,38.297
34.117,38.289
34.063,38.279
34.012,38.27
33.963,38.262
33.916,38.255
33.872,38.249
33.831,38.243
33.793,38.236
33.758,38.229
33.725,38.222
33.693,38.213
33.662,38.202
33.63,38.187
33.598,38.17
33.565,38.149
33.531,38.127
33.496,38.103
33.46,38.079
33.422,38.055
33.384,38.029
33.345,38.004
33.308,37.978
33.271,37.953
33.236,37.929
33.203,37.905
33.17,37.881
33.138,37.856
33.105,37.832
33.07,37.807
33.034,37.782
32.995,37.758
32.955,37.733
32.913,37.708
32.87,37.682
32.828,37.657
32.787,37.633
32.747,37.611
32.71,37.592
32.675,37.576
32.642,37.566
32.611,37.561
32.582,37.561
32.555,37.566
32.531,37.574
32.512,37.584
32.5,37.594
32.496,37.603
32.503,37.611
32.526,37.617
32.567,37.62
32.63,37.619
32.719,37.613
32.835,37.603
32.98,37.589
33.157,37.571
33.366,37.55
33.605,37.528
33.874,37.504
34.168,37.481
34.486,37.457
34.822,37.432
35.175,37.407
35.54,37.382
35.913,37.353
36.291,37.322
36.667,37.287
37.038,37.248
37.399,37.205
37.746,37.158
38.075,37.109
38.385,37.059
38.673,37.009
38.94,36.959
39.182,36.909
39.4,36.859
39.593,36.811
39.761,36.764
39.906,36.718
40.029,36.673
40.131,36.63
40.213,36.588
40.276,36.547
40.321,36.508
40.351,36.47
40.367,36.432
40.371,36.393
40.365,36.354
40.352,36.312
40.333,36.269
40.31,36.223
40.284,36.175
40.254,36.125
40.221,36.073
40.185,36.021
40.147,35.968
40.107,35.916
40.067,35.864
40.025,35.814
39.982,35.766
39.937,35.722
39.889,35.682
39.838,35.645
39.783,35.613
39.725,35.584
39.664,35.558
39.6,35.535
39.533,35.513
39.462,35.491
39.386,35.467
39.306,35.442
39.222,35.414
39.133,35.383
39.04,35.349
38.943,35.312
38.842,35.273
38.739,35.233
38.635,35.193
38.531,35.154
38.427,35.116
38.324,35.081
38.223,35.047
38.125,35.016
38.03,34.987
37.938,34.961
37.851,34.936
37.77,34.915
37.696,34.897
37.628,34.882
37.568,34.869
37.513,34.858
37.464,34.847
37.419,34.837
37.38,34.826
37.344,34.815
37.312,34.801
37.281,34.784
37.251,34.763
37.219,34.737
37.186,34.707
37.152,34.674
37.116,34.638
37.08,34.602
37.043,34.566
37.006,34.531
36.968,34.498
36.928,34.466
36.886,34.435
36.842,34.405
36.795,34.377
36.746,34.349
36.696,34.322
36.644,34.296
36.591,34.271
36.535,34.247
36.477,34.225
36.416,34.205
36.354,34.188
36.289,34.174
36.22,34.163
36.149,34.156
36.074,34.153
35.997,34.153
35.92,34.154
35.841,34.158
35.762,34.166
35.681,34.181
35.599,34.202
35.517,34.234
35.435,34.278
35.354,34.336
35.273,34.412
35.194,34.505
35.115,34.617
35.036,34.747
34.958,34.894
34.88,35.059
34.802,35.238
34.723,35.431
34.644,35.634
34.563,35.847
34.483,36.066
34.403,36.287
34.325,36.509
34.248,36.726
34.171,36.935
34.096,37.133
34.022,37.319
33.948,37.49
33.876,37.647
33.806,37.789
33.737,37.915
33.671,38.026
33.607,38.122
33.546,38.205
33.488,38.275
33.434,38.333
33.385,38.38
33.339,38.418
33.297,38.449
33.258,38.473
33.221,38.491
33.185,38.505
33.149,38.512
33.113,38.513
33.076,38.509
33.037,38.499
32.996,38.485
32.954,38.468
32.911,38.447
32.868,38.423
32.825,38.399
32.783,38.375
32.741,38.353
32.7,38.333
32.662,38.314
32.625,38.298
32.591,38.284
32.557,38.271
32.524,38.258
32.491,38.245
32.457,38.231
32.423,38.215
32.388,38.196
32.353,38.172
32.318,38.144
32.281,38.11
32.243,38.07
32.205,38.026
32.167,37.978
32.128,37.928
32.09,37.879
32.051,37.835
32.013,37.798
31.975,37.77
31.938,37.75
31.902,37.736
31.868,37.726
31.838,37.718
31.814,37.711
31.799,37.702
31.796,37.689
31.809,37.672
31.84,37.651
31.894,37.625
31.972,37.594
32.078,37.558
32.214,37.521
32.381,37.483
32.579,37.447
32.809,37.415
33.069,37.388
33.357,37.367
33.671,37.353
34.008,37.347
34.364,37.347
34.736,37.352
35.117,37.36
35.504,37.37
35.891,37.381
36.271,37.391
36.642,37.398
36.998,37.4
37.334,37.395
37.649,37.384
37.94,37.365
38.207,37.338
38.448,37.302
38.665,37.258
38.857,37.208
39.025,37.155
39.171,37.102
39.297,37.051
39.402,37.003
39.487,36.959
39.555,36.92
39.605,36.885
39.64,36.853
39.662,36.822
39.672,36.79
39.671,36.757
39.662,36.722
39.645,36.684
39.623,36.643
39.594,36.599
39.562,36.552
39.525,36.503
39.486,36.452
39.444,36.399
39.4,36.345
39.354,36.289
39.306,36.233
39.257,36.179
39.207,36.126
39.157,36.076
39.105,36.028
39.051,35.982
38.995,35.937
38.935,35.895
38.871,35.853
38.804,35.811
38.734,35.769
38.659,35.726
38.581,35.681
38.5,35.637
38.415,35.592
38.326,35.548
38.233,35.504
38.137,35.46
38.038,35.417
37.938,35.374
37.839,35.332
37.74,35.291
37.644,35.252
37.55,35.216
37.461,35.181
37.376,35.15
37.296,35.121
37.221,35.096
37.151,35.073
37.086,35.053
37.024,35.035
36.965,35.017
36.909,34.999
36.858,34.979
36.812,34.955
36.769,34.93
36.731,34.902
36.695,34.871
36.663,34.838
36.635,34.802
36.61,34.765
36.588,34.728
36.566,34.691
36.545,34.655
36.521,34.621
36.494,34.587
36.464,34.556
36.43,34.526
36.394,34.496
36.356,34.468
36.317,34.442
36.275,34.418
36.23,34.397
36.18,34.38
36.128,34.365
36.073,34.351
36.015,34.336
35.953,34.32
35.884,34.302
35.81,34.283
35.73,34.261
35.647,34.239
35.561,34.215
35.476,34.192
35.392,34.168
35.31,34.146
35.231,34.125
35.157,34.105
35.088,34.088
35.024,34.073
34.965,34.063
34.911,34.058
34.861,34.06
34.814,34.072
34.771,34.095
34.728,34.134
34.687,34.19
34.642,34.265
34.592,34.361
34.532,34.477
34.46,34.614
34.377,34.769
34.286,34.942
34.19,35.129
34.092,35.33
33.996,35.541
33.904,35.76
33.818,35.983
33.742,36.208
33.674,36.43
33.615,36.646
33.563,36.854
33.518,37.05
33.477,37.233
33.44,37.4
33.407,37.552
33.376,37.687
33.345,37.808
33.313,37.914
33.278,38.006
33.242,38.087
33.204,38.156
33.164,38.215
33.124,38.265
33.083,38.307
33.041,38.34
32.999,38.367
32.958,38.386
32.919,38.399
32.881,38.406
32.844,38.408
32.807,38.404
32.769,38.395
32.732,38.379
32.693,38.359
32.656,38.337
32.618,38.312
32.58,38.287
32.542,38.263
32.503,38.239
32.465,38.218
32.427,38.197
32.39,38.177
32.353,38.157
32.316,38.135
32.278,38.112
32.241,38.086
32.203,38.058
32.167,38.027
32.131,37.992
32.095,37.953
32.059,37.912
32.023,37.868
31.987,37.822
31.952,37.774
31.919,37.725
31.886,37.676
31.856,37.628
31.828,37.581
31.803,37.536
31.785,37.492
31.774,37.449
31.774,37.406
31.787,37.364
31.816,37.323
31.863,37.284
31.933,37.247
32.029,37.212
32.151,37.179
32.301,37.148
32.48,37.121
32.687,37.096
32.922,37.074
33.185,37.053
33.475,37.036
33.789,37.02
34.123,37.009
34.474,37
34.836,36.996
35.205,36.994
35.576,36.996
35.945,37
36.308,37.006
36.661,37.013
37.001,37.018
37.324,37.019
37.627,37.015
